,restaurant_name,address,review_score,price,categories,price_range,cuisines,diets,meals,features,tags,url,lat,lon,geometry,osmid
631,St. Veronus Cafe And Tap Room,"129 Hunter St W, Peterborough, Ontario K9H 2K7 Canada",4.3,2.5,"['Belgian', 'Bar', 'European']",[],[],[],[],[],"['mussels ', 'fries ', 'moules et frites ', 'schnitzel ', 'salad ', 'seafood ', 'burger ', 'european beers ', 'beer list is ', 'visiting peterborough ', 'birthday dinner ', 'huge portions ', 'love this place ', 'belgium ', 'stoemp ', 'bengal ', 'ales ']",https://www.tripadvisor.ca/Restaurant_Review-g155008-d785466-Reviews-St_Veronus_Cafe_And_Tap_Room-Peterborough_Ontario.html,44.3058054,-78.3190962,POINT (-78.3190962 44.3058054),631
632,Ashburnham Ale House,"128 Hunter St E, Peterborough, Ontario K9H 1G6 Canada",4.2,2.5,"['Bar', 'Pub', 'Canadian']",[],[],[],[],[],"['fries ', 'curry mayo ', 'turkey club ', 'salad ', 'reuben ', 'pizza ', 'calamari ', 'pie ', 'lamb ', 'potatoes ', 'craft beer ', 'on tap ', 'nice atmosphere ', 'great beer ', 'pub food ', 'patio ', 'sammies ']",https://www.tripadvisor.ca/Restaurant_Review-g155008-d4440568-Reviews-Ashburnham_Ale_House-Peterborough_Ontario.html,44.3057119,-78.3127931,POINT (-78.31279309999999 44.3057119),632
633,Hot Belly Mama's,"380 George St N, Peterborough, Ontario K9H 3R3 Canada",4.2,2.5,"['American', 'Cajun & Creole', 'Bar']",[],"['american', 'bar', 'cajun & creole']","['vegetarian friendly', 'vegan options', 'gluten free options']","['lunch', 'dinner', 'after-hours']",[],"['catfish ', 'hush puppies ', 'sweet potato fries ', 'grilled beef ', 'salad ', 'ribs ', 'roti ', 'sandwiches ', 'tacos ', 'pizza ', 'cajun food ', 'new orleans style ', 'two sides ', 'fun atmosphere ', 'beer sampler ', 'visiting peterborough ', 'love this place ']",https://www.tripadvisor.ca/Restaurant_Review-g155008-d785455-Reviews-Hot_Belly_Mama_s-Peterborough_Ontario.html,44.30525773,-78.31985396,POINT (-78.31985396 44.30525773),633
634,Fresh Dreams,"373 Queen St, Peterborough, Ontario K9H 3J7 Canada",4.8,2.5,"['Seafood', 'Mediterranean', 'Spanish']","[7, 15]","['mediterranean', 'spanish', 'healthy', 'seafood']","['vegetarian friendly', 'gluten free options', 'vegan options']",[],[],"['paella ', 'moroccan chicken ', 'tapas ', 'lentil soup ', 'oyster mushrooms ', 'spanish meatballs ', 'warm bread ', 'peas ', 'infused olive oil ', 'this amazing restaurant ', 'outdoor patio ', 'taste the difference ', 'from scratch ', 'service was excellent ', 'delicious food ', 'monica ', 'alvaro ']",https://www.tripadvisor.ca/Restaurant_Review-g155008-d8695115-Reviews-Fresh_Dreams-Peterborough_Ontario.html,44.304939,-78.3179665,POINT (-78.3179665 44.304939),634
635,Electric City Bread Company,"165 Sherbrooke St, Peterborough, Ontario K9J 2N2 Canada",4.6,2.5,"['Cafe', 'Canadian', 'Soups']",[],"['cafe', 'canadian', 'soups']","['vegetarian friendly', 'vegan options', 'gluten free options']","['breakfast', 'lunch', 'brunch']",[],"['brunch ', 'bread ', 'cinnamon buns ', 'frittata ', 'french toast ', 'potato latkes ', 'homemade jams ', 'home fries ', 'pizza ', 'quality of food ', 'soup of the day ', 'amazing food ', 'loaf ', 'chef ', 'ketchup ', 'foodie ', 'meats ']",https://www.tripadvisor.ca/Restaurant_Review-g155008-d5107395-Reviews-Electric_City_Bread_Company-Peterborough_Ontario.html,44.30061864,-78.32036895,POINT (-78.32036895 44.30061864),635
636,Berc's Steak House,"186 Lansdowne St E, Peterborough, Ontario K9J 7N9 Canada",4.1,4,"['Steakhouse', 'Vegetarian Friendly', 'Gluten Free Options']",[],['steakhouse'],"['vegetarian friendly', 'gluten free options']","['lunch', 'dinner']",[],"['steak ', 'salad ', 'prime rib ', 'rack of lamb ', 'salmon ', 'fries ', 'anniversary dinner ', 'cooked to perfection ', 'dining experience ', 'keg ', 'server ', 'veggies ']",https://www.tripadvisor.ca/Restaurant_Review-g155008-d2413782-Reviews-Berc_s_Steak_House-Peterborough_Ontario.html,44.28987656,-78.2981914,POINT (-78.29819139999999 44.28987656),636
637,The Food Forest,"135 Hunter St W, Peterborough, Ontario K9H 2K7 Canada",4.5,2.5,"['Healthy', 'Vegetarian Friendly', 'Vegan Options']",[],['healthy'],"['vegetarian friendly', 'vegan options', 'gluten free options']","['lunch', 'dinner', 'brunch']",[],"['taco salad ', 'polenta fries ', 'pad thai ', 'cheesecake ', 'plant based ', 'gluten free bun ', 'vegan meal ', 'healthy alternative ', 'healthy food ', 'excellent lunch ', 'smoothies ', 'bowl ']",https://www.tripadvisor.ca/Restaurant_Review-g155008-d4339970-Reviews-The_Food_Forest-Peterborough_Ontario.html,44.3057841,-78.3193555,POINT (-78.3193555 44.3057841),637
638,Riley's Pub,"251 George St N, Peterborough, Ontario K9J 3G9 Canada",4,2.5,"['American', 'Bar', 'Pub']","[7, 19]","['american', 'bar', 'pub', 'canadian']","['vegetarian friendly', 'vegan options', 'gluten free options']",[],[],"['wings ', 'wild mushrooms ', 'salad ', 'burger ', 'fries ', 'wraps ', 'prime rib ', 'chicken ', 'rooftop patio ', 'pool hall ', 'wing night ', 'cash or credit ', 'on tap ', 'on tuesdays ', 'decent food ', 'the holiday inn ', 'love this place ']",https://www.tripadvisor.ca/Restaurant_Review-g155008-d2022472-Reviews-Riley_s_Pub-Peterborough_Ontario.html,44.30120833,-78.31993869,POINT (-78.31993869 44.30120833),638
639,Dragon Yan,"422 Braidwood Ave, Peterborough, Ontario K9J 1V8 Canada",4.8,2.5,"['Chinese', 'Asian', 'Healthy']",[],"['chinese', 'asian', 'healthy']","['vegetarian friendly', 'vegan options']","['lunch', 'dinner']",[],"['egg rolls ', 'chicken balls ', 'chinese food ', 'wee wok ', 'fresh vegetables ', 'served hot ', 'small restaurant ', 'excellent food ', 'ron ', 'takeout ', 'combo ', 'servings ']",https://www.tripadvisor.ca/Restaurant_Review-g155008-d13235243-Reviews-Dragon_Yan-Peterborough_Ontario.html,44.2846089,-78.3213116,POINT (-78.3213116 44.2846089),639
640,Soupcon,"187 Charlotte St, Peterborough, Ontario K9J 2T7 Canada",4.5,1,"['Canadian', 'Soups', 'Vegetarian Friendly']","[3, 9]","['canadian', 'soups']","['vegetarian friendly', 'vegan options', 'gluten free options']",[],[],"['lunch ', 'beer bread ', 'soups ', 'great soup ', 'bowl of soup ', 'vegan ', 'homemade ']",https://www.tripadvisor.ca/Restaurant_Review-g155008-d2184553-Reviews-Soupcon-Peterborough_Ontario.html,44.3031839,-78.3254629,POINT (-78.32546290000001 44.3031839),640
641,The Magic Rolling Pin,"302 King St, Peterborough, Ontario K9J 2S5 Canada",4.5,2.5,"['Healthy', 'Canadian', 'Vegetarian Friendly']","[7, 12]","['canadian', 'healthy']","['vegetarian friendly', 'vegan options', 'gluten free options']",[],[],"['lunch ', 'crepes ', 'pecan tart ', 'salad ', 'chicken ', 'high tea ', 'old house ', 'bacon jam ', 'wide selection of teas ', 'fresh greens ', 'incredible food ', 'service was prompt ', 'great restaurant ', 'downtown peterborough ', 'dainty ', 'cucumber ', 'beets ']",https://www.tripadvisor.ca/Restaurant_Review-g155008-d2204411-Reviews-The_Magic_Rolling_Pin-Peterborough_Ontario.html,44.3018563,-78.3263368,POINT (-78.32633680000001 44.3018563),641
642,Sam's Place,"188 Hunter St W, Peterborough, Ontario K9H 2L2 Canada",4.6,1,"['Canadian', 'Soups']",[],"['canadian', 'soups']",[],"['lunch', 'breakfast', 'dinner']","['takeout', 'outdoor seating', 'seating', 'wheelchair accessible']","['sandwiches ', 'smoked meat ', 'brisket ', 'soup ', 'deli ', 'ingredients ']",https://www.tripadvisor.ca/Restaurant_Review-g155008-d4849820-Reviews-Sam_s_Place-Peterborough_Ontario.html,44.30597355,-78.32172801,POINT (-78.32172801 44.30597355),642
643,Rare,"166 Brock St, Peterborough, Ontario K9H 2P4 Canada",4.4,4,"['Steakhouse', 'Canadian', 'Vegetarian Friendly']",[],[],[],[],[],"['steak ', 'bone marrow ', 'risotto ', 'brussels sprout salad ', 'apple tart ', 'trout ', 'donuts ', 'potatoes ', 'cakes ', 'fries ', 'chicken ', 'amazing dinner ', 'dessert menu ', 'special night ', 'nice table ', 'a great dining experience ', 'pricey side ']",https://www.tripadvisor.ca/Restaurant_Review-g155008-d1142341-Reviews-Rare-Peterborough_Ontario.html,44.3072119,-78.3208319,POINT (-78.3208319 44.3072119),643
644,The Favourite Greek,"360 George St N, Peterborough, Ontario K9H 7E7 Canada",4.4,2.5,"['Mediterranean', 'Greek', 'Vegetarian Friendly']",[],"['mediterranean', 'greek']","['vegetarian friendly', 'vegan options', 'gluten free options']","['lunch', 'dinner']",[],[],https://www.tripadvisor.ca/Restaurant_Review-g155008-d2403348-Reviews-The_Favourite_Greek-Peterborough_Ontario.html,44.3038756,-78.3197455,POINT (-78.3197455 44.3038756),644
645,One Fine Food,"800 Erskine Ave, Peterborough, Ontario K9J 5T9 Canada",4.2,2.5,"['Italian', 'Pizza', 'European']",[],"['italian', 'pizza', 'european']","['vegetarian friendly', 'vegan options', 'gluten free options']","['lunch', 'dinner', 'brunch']",[],"['gelato ', 'pasta ', 'bread ', 'salumi board ', 'peppers and onions ', 'duck ', 'soup ', 'cakes ', 'sandwich ', 'grocery store ', 'italian cuisine ', 'market area ', 'fresh ricotta ', 'wood burning oven ', 'prepared meals ', 'knowledgeable about the menu ', 'best pizza ']",https://www.tripadvisor.ca/Restaurant_Review-g155008-d11917024-Reviews-One_Fine_Food-Peterborough_Ontario.html,44.2721351,-78.3312564,POINT (-78.3312564 44.2721351),645
646,The Pizza Factory,"1000 Lansdowne St W, Peterborough, Ontario K9J 1Z9 Canada",4,2.5,"['Italian', 'Pizza', 'Greek']","[4, 24]","['italian', 'pizza', 'greek', 'canadian']","['vegetarian friendly', 'gluten free options']",[],[],"['caesar salad ', 'pizza ', 'panzerotti ', 'bread ', 'fries ', 'hockey team ', 'great restaurant ', 'quality of food ', 'quick service ', 'take out ', 'peter ', 'garlic ', 'dressing ', 'homemade ', 'mouth ', 'toppings ']",https://www.tripadvisor.ca/Restaurant_Review-g155008-d801824-Reviews-The_Pizza_Factory-Peterborough_Ontario.html,44.2823215,-78.3441133,POINT (-78.3441133 44.2823215),646
647,Amandala's Restaurant,"375 Water St, Peterborough, Ontario K9H 3L7 Canada",4.5,2.5,"['Italian', 'Canadian', 'Vegetarian Friendly']",[],"['italian', 'canadian']","['gluten free options', 'vegetarian friendly', 'vegan options']",['dinner'],[],"['baked brie ', 'chicken supreme ', 'escargot ', 'masala ', 'caesar salad ', 'cakes ', 'rice ', 'chef simon ', 'fine dining ', 'great presentation ', 'special occasion ', 'great meal ', 'appetizers ', 'specials ', 'patio ', 'dressing ']",https://www.tripadvisor.ca/Restaurant_Review-g155008-d11747390-Reviews-Amandala_s_Restaurant-Peterborough_Ontario.html,44.30494785,-78.31906334,POINT (-78.31906334 44.30494785),647
648,Karma's Cafe,"217 Hunter St W, Peterborough, Ontario K9H 2L1 Canada",4.3,2.5,"['Asian', 'Thai', 'Vegetarian Friendly']","[20, 25]","['asian', 'thai']",[],[],[],"['noodles ', 'spring rolls ', 'thai green curry ', 'hunter st ', 'service was excellent ', 'spicy ', 'appetizers ']",https://www.tripadvisor.ca/Restaurant_Review-g155008-d801563-Reviews-Karma_s_Cafe-Peterborough_Ontario.html,44.30566647,-78.32258728,POINT (-78.32258727999999 44.30566647),648
649,La Hacienda Mexican Restaurant,"190 Hunter St W, Peterborough, Ontario K9H 2L2 Canada",4.2,2.5,"['Mexican', 'Latin', 'Vegetarian Friendly']",[],"['mexican', 'latin']","['vegetarian friendly', 'vegan options', 'gluten free options']","['lunch', 'dinner']",[],"['guacamole ', 'enchiladas ', 'soup ', 'shrimp ', 'excellent mexican food ', 'nice ambience ', 'margaritas ', 'province ']",https://www.tripadvisor.ca/Restaurant_Review-g155008-d5078100-Reviews-La_Hacienda_Mexican_Restaurant-Peterborough_Ontario.html,44.3059446,-78.321658,POINT (-78.321658 44.3059446),649
650,Golden Wheel Restaurant,"6725 Highway 7, Peterborough, Ontario K9J 6Z9 Canada",4.5,1,"['Chinese', 'Asian', 'Vegetarian Friendly']","[5, 11]","['chinese', 'asian']",['vegetarian friendly'],[],[],"['brunch ', 'lemon chicken ', 'combo plate ', 'wonton soup ', 'spring rolls ', 'chinese food ', 'remodeled recently ', 'small dining room ', 'food was great ', 'vegetables ', 'order ', '10min ', 'egg ', 'servers ']",https://www.tripadvisor.ca/Restaurant_Review-g155008-d6783963-Reviews-Golden_Wheel_Restaurant-Peterborough_Ontario.html,44.23151496,-78.3983026,POINT (-78.39830259999999 44.23151496),650
651,Red Lobster,"870 Lansdowne St W, Peterborough, Ontario K9J 1Z7 Canada",3.9,2.5,"['American', 'Seafood', 'Canadian']",[],"['american', 'seafood', 'canadian']",['gluten free options'],"['lunch', 'dinner']",[],"['lobster ', 'baked potato ', 'enjoy seafood ', 'great dinner ', 'food quality ', 'quick service ', 'server ', 'lansdowne ', 'seniors ']",https://www.tripadvisor.ca/Restaurant_Review-g155008-d708247-Reviews-Red_Lobster-Peterborough_Ontario.html,44.2833512,-78.3402098,POINT (-78.3402098 44.2833512),651
652,Taso's,"287 George St N, Peterborough, Ontario K9J 3H3 Canada",4.6,2.5,"['Italian', 'Pizza', 'Mediterranean']",[],[],[],[],[],"['lasagna ', 'greek salad ', 'panzerotti ', 'meat sauce ', 'portions are huge ', 'village salad ', 'excellent food ', 'server ', 'servings ', 'plate ', 'leftovers ', 'toppings ', 'yummy ']",https://www.tripadvisor.ca/Restaurant_Review-g155008-d17711419-Reviews-Taso_s-Peterborough_Ontario.html,44.30237804,-78.32002618,POINT (-78.32002618 44.30237804),652
653,Jasper Fish & Chips,"1794 Liverpool Rd, Pickering, Ontario L1V 4G7 Canada",4.4,2.5,"['Seafood', 'Canadian']",[],"['seafood', 'canadian']",[],"['lunch', 'dinner']","['takeout', 'seating', 'highchairs available', 'wheelchair accessible', 'table service']","['mushy peas ', 'halibut ', 'awesome fish ', 'light and crispy ', 'no comparison ', 'strip mall ', 'jenny ', 'portions ', 'staple ', 'platter ', 'takeout ']",https://www.tripadvisor.ca/Restaurant_Review-g499286-d768667-Reviews-Jasper_Fish_Chips-Pickering_Ontario.html,43.83372472,-79.08990497,POINT (-79.08990497000001 43.83372472),653
654,Patois Jamaican Restaurant & Catering,"1286 Kingston Rd, Pickering, Ontario L1V 1B7 Canada",4.6,2.5,"['Caribbean', 'Jamaican', 'Vegetarian Friendly']","[8, 17]","['caribbean', 'jamaican']","['vegetarian friendly', 'vegan options', 'gluten free options']",[],[],"['jerk chicken ', 'oxtail ', 'beans ', 'jamaican food ', 'amazing food ', 'just the right amount ', 'portion size ', 'medium ']",https://www.tripadvisor.ca/Restaurant_Review-g499286-d4758834-Reviews-Patois_Jamaican_Restaurant_Catering-Pickering_Ontario.html,43.83562462,-79.091033,POINT (-79.091033 43.83562462),654
655,Zeera By The Bay,"713 Krosno Blvd, Pickering, Ontario L1W 1G4 Canada",4.3,2.5,"['Indian', 'Vegetarian Friendly', 'Vegan Options']",[],['indian'],"['vegetarian friendly', 'vegan options', 'gluten free options']","['dinner', 'lunch']",[],"['butter chicken ', 'naan ', 'jeera ', 'fish pakora ', 'indian food ', 'come home ', 'great food and service ', 'leftovers ', 'yum ', 'patio ']",https://www.tripadvisor.ca/Restaurant_Review-g499286-d2465598-Reviews-Zeera_By_The_Bay-Pickering_Ontario.html,43.82182208,-79.08314049,POINT (-79.08314049000001 43.82182208),655
656,Mandarin Restaurant,"1725 Kingston Rd, Pickering, Ontario L1V 4L9 Canada",4,2.5,"['Chinese', 'International', 'Sushi']",[],[],[],[],[],"['roast beef ', 'sushi ', 'salad ', 'great buffet ', 'chinese buffet ', 'family gathering ', 'seniors ']",https://www.tripadvisor.ca/Restaurant_Review-g499286-d706590-Reviews-Mandarin_Restaurant-Pickering_Ontario.html,43.8480609,-79.0720979,POINT (-79.0720979 43.8480609),656
657,Sakura Sushi Japanese Restaurant,"1550 Kingston Rd, Pickering, Ontario L1V 1C3 Canada",4.5,2.5,"['Japanese', 'Sushi', 'Asian']",[],"['japanese', 'sushi', 'asian']","['vegetarian friendly', 'gluten free options']","['lunch', 'dinner']",[],"['sashimi ', 'soup ', 'durham region ', 'all you can eat ', 'takeout ']",https://www.tripadvisor.ca/Restaurant_Review-g499286-d1012734-Reviews-Sakura_Sushi_Japanese_Restaurant-Pickering_Ontario.html,43.8065432,-79.1337962,POINT (-79.13379620000001 43.8065432),657
658,Chuuk,"774 Liverpool Rd, Pickering, Ontario L1W 1R9 Canada",4.2,2.5,"['Mexican', 'Vegetarian Friendly', 'Vegan Options']",[],[],[],[],[],"['chicken tacos ', 'guacamole ', 'mexican street corn ', 'queso fresco ', 'cassava ', 'homemade chips ', 'brownie ', 'tres leches ', 'trout ', 'burger ', 'mexican food ', 'answer our questions ', 'drink margaritas ', 'restaurant stars ', 'great atmosphere ', 'outdoor patio ', 'fresh tasting ']",https://www.tripadvisor.ca/Restaurant_Review-g499286-d14142420-Reviews-Chuuk-Pickering_Ontario.html,43.821504,-79.084301,POINT (-79.084301 43.821504),658
659,Pizza Pino,"855 Westney Rd S, Ajax, Ontario L1S 3M4 Canada",4.5,2.5,"['Italian', 'Pizza', 'Canadian']",[],[],[],[],[],"['pizza ', 'panzerotti ', 'pie ', 'caesar salad ', 'wings ', 'mozzarella cheese ', 'pick up ', 'great taste ', 'durham region ', 'worth the wait ', 'love this place ', 'toppings ', 'crust ', 'delivery ', 'order ', 'sauce ', 'gta ']",https://www.tripadvisor.ca/Restaurant_Review-g499247-d897242-Reviews-Pizza_Pino-Ajax_Ontario.html,43.83028236,-79.01983214,POINT (-79.01983214000001 43.83028236),659
660,Mount Everest Indian Cuisine,"611 Kingston Rd W, Ajax, Ontario L1S 6L9 Canada",4.3,2.5,"['Indian', 'Vegetarian Friendly', 'Vegan Options']",[],['indian'],"['vegetarian friendly', 'vegan options', 'gluten free options']","['lunch', 'dinner']",[],"['butter chicken ', 'vindaloo ', 'curries ', 'potatoes ', 'spice level ', 'lunch buffet ', 'fav dishes ', 'taking place ', 'meal today ', 'take out ', 'small family ', 'previous owners ', 'place to eat ', 'in laws ', 'pick up ', 'spicy ', 'patrons ']",https://www.tripadvisor.ca/Restaurant_Review-g499247-d707072-Reviews-Mount_Everest_Indian_Cuisine-Ajax_Ontario.html,43.85412967,-79.05664144,POINT (-79.05664144000001 43.85412967),660
661,Cielito Lindo,"1660 Kingston Rd, Pickering, Ontario Canada",4.3,2.5,"['Mexican', 'Vegetarian Friendly']","[8, 13]",['mexican'],['vegetarian friendly'],[],[],[],https://www.tripadvisor.ca/Restaurant_Review-g499286-d1444284-Reviews-Cielito_Lindo-Pickering_Ontario.html,43.8473761,-79.0756878,POINT (-79.0756878 43.8473761),661
662,Frosty John's Pub,"100 Mearns Ave, Bowmanville, Ontario L1C 5M3 Canada",4.2,2.5,"['Bar', 'Pub', 'Canadian']",[],"['bar', 'pub', 'canadian']","['vegetarian friendly', 'vegan options', 'gluten free options']","['lunch', 'dinner', 'after-hours']",[],"['wings ', 'fries ', 'curry ', 'steak ', 'pasta ', 'wing night ', 'portly piper ', 'prices are great ', 'daily specials ', 'lots of variety ', 'huge portions ', 'on tap ', 'quick service ', 'beer ', 'deals ']",https://www.tripadvisor.ca/Restaurant_Review-g499253-d4065779-Reviews-Frosty_John_s_Pub-Bowmanville_Ontario.html,43.9211093,-78.67402793,POINT (-78.67402792999999 43.9211093),662
663,Horn Dawgs Smokin BBQ,"1410 Bayly St Unit 5B, Pickering, Ontario L1W 3R3 Canada",4.6,2.5,"['Bar', 'Barbecue', 'Pub']",[],"['barbecue', 'canadian', 'bar', 'pub']",[],"['lunch', 'dinner']","['takeout', 'seating', 'wheelchair accessible']","['pulled pork ', 'cornbread ', 'ribs ', 'fries ', 'poutine ', 'take out ', 'margs ', 'sauce ', 'meat ', 'sides ']",https://www.tripadvisor.ca/Restaurant_Review-g499286-d6416347-Reviews-Horn_Dawgs_Smokin_BBQ-Pickering_Ontario.html,43.8361797,-79.05734194,POINT (-79.05734194 43.8361797),663
664,Port,"1289 Wharf St, Pickering, Ontario L1W 1A2 Canada",3.5,2.5,"['American', 'Steakhouse', 'Pizza']","[11, 23]","['steakhouse', 'seafood', 'american', 'pizza', 'grill']","['vegetarian friendly', 'gluten free options']",[],[],"['brunch ', 'calamari ', 'burger ', ""frenchman's bay "", 'outdoor patio ', 'quality of food ', 'keg ', 'medium ', 'durham ']",https://www.tripadvisor.ca/Restaurant_Review-g499286-d1050179-Reviews-Port-Pickering_Ontario.html,43.8157069,-79.0825814,POINT (-79.0825814 43.8157069),664
665,Red House,"705 Kingston Rd, Pickering, Ontario L1V 6K3 Canada",4,1,"['Asian', 'Thai', 'Malaysian']",[],"['asian', 'thai', 'malaysian']",['vegetarian friendly'],"['dinner', 'lunch']",[],"['spring rolls ', 'shrimp chips ', 'curries ', 'beef ', 'at lunchtime ', 'small seating area ', 'tasty food ', 'lunch menu ', 'thai ', 'basil ', 'specials ']",https://www.tripadvisor.ca/Restaurant_Review-g499286-d952051-Reviews-Red_House-Pickering_Ontario.html,43.8190666,-79.1129124,POINT (-79.1129124 43.8190666),665
